-1 0 0
-0.9986666666666667 0 0
-0.9973333333333333 0 0
-0.996 0 0
-0.9946666666666667 0 0
-0.9933333333333333 0 0
-0.992 0 0
-0.9906666666666667 0 0
-0.9893333333333333 0 0
-0.988 0 0
-0.9866666666666667 0 0
-0.9853333333333333 0 0
-0.984 0 0
-0.9826666666666667 0 0
-0.9813333333333334 0 0
-0.98 0 0
-0.9786666666666667 0 0
-0.9773333333333334 0 0
-0.976 0 0
-0.9746666666666667 0 0
-0.9733333333333334 0 0
-0.972 0 0
-0.9706666666666667 0 0
-0.9693333333333334 0 0
-0.968 0 0
-0.9666666666666667 0 0
-0.9653333333333334 0 0
-0.964 0 0
-0.9626666666666667 0 0
-0.9613333333333334 0 0
-0.96 0 0
-0.9586666666666667 0 0
-0.9573333333333334 0 0
-0.956 0 0
-0.9546666666666667 0 0
-0.9533333333333334 0 0
-0.952 0 0
-0.9506666666666667 0 0
-0.9493333333333334 0 0
-0.948 0 0
-0.9466666666666667 0 0
-0.9453333333333334 0 0
-0.944 0 0
-0.9426666666666667 0 0
-0.9413333333333334 0 0
-0.94 0 0
-0.9386666666666666 0 0
-0.9373333333333334 0 0
-0.9359999999999999 0 0
-0.9346666666666666 0 0
-0.9333333333333333 0 0
-0.932 0 0
-0.9306666666666666 0 0
-0.9293333333333333 0 0
-0.928 0 0
-0.9266666666666666 0 0
-0.9253333333333333 0 0
-0.924 0 0
-0.9226666666666666 0 0
-0.9213333333333333 0 0
-0.92 0 0
-0.9186666666666666 0 0
-0.9173333333333333 0 0
-0.916 0 0
-0.9146666666666666 0 0
-0.9133333333333333 0 0
-0.912 0 0
-0.9106666666666666 0 0
-0.9093333333333333 0 0
-0.908 0 0
-0.9066666666666667 0 0
-0.9053333333333333 0 0
-0.904 0 0
-0.9026666666666667 0 0
-0.9013333333333333 0 0
-0.9 0 0
-0.8986666666666667 0 0
-0.8973333333333333 0 0
-0.896 0 0
-0.8946666666666667 0 0
-0.8933333333333333 0 0
-0.892 0 0
-0.8906666666666667 0 0
-0.8893333333333333 0 0
-0.888 0 0
-0.8866666666666667 0 0
-0.8853333333333333 0 0
-0.884 0 0
-0.8826666666666667 0 0
-0.8813333333333333 0 0
-0.88 0 0
-0.8786666666666667 0 0
-0.8773333333333333 0 0
-0.876 0 0
-0.8746666666666667 0 0
-0.8733333333333333 0 0
-0.872 0 0
-0.8706666666666667 0 0
-0.8693333333333333 0 0
-0.868 0 0
-0.8666666666666667 0 0
-0.8653333333333333 0 0
-0.864 0 0
-0.8626666666666667 0 0
-0.8613333333333333 0 0
-0.86 0 0
-0.8586666666666667 0 0
-0.8573333333333333 0 0
-0.856 0 0
-0.8546666666666667 0 0
-0.8533333333333333 0 0
-0.852 0 0
-0.8506666666666667 0 0
-0.8493333333333333 0 0
-0.848 0 0
-0.8466666666666667 0 0
-0.8453333333333333 0 0
-0.844 0 0
-0.8426666666666667 0 0
-0.8413333333333334 0 0
-0.84 0 0
-0.8386666666666667 0 0
-0.8373333333333334 0 0
-0.836 0 0
-0.8346666666666667 0 0
-0.8333333333333334 0 0
-0.8320000000000001 0 0
-0.8306666666666667 0 0
-0.8293333333333334 0 0
-0.8280000000000001 0 0
-0.8266666666666667 0 0
-0.8253333333333334 0 0
-0.8240000000000001 0 0
-0.8226666666666667 0 0
-0.8213333333333334 0 0
-0.8200000000000001 0 0
-0.8186666666666667 0 0
-0.8173333333333334 0 0
-0.8160000000000001 0 0
-0.8146666666666667 0 0
-0.8133333333333334 0 0
-0.812 0 0
-0.8106666666666666 0 0
-0.8093333333333333 0 0
-0.808 0 0
-0.8066666666666666 0 0
-0.8053333333333333 0 0
-0.804 0 0
-0.8026666666666666 0 0
-0.8013333333333333 0 0
-0.8 0 0
-0.7986666666666666 0 0
-0.7973333333333333 0 0
-0.796 0 0
-0.7946666666666666 0 0
-0.7933333333333333 0 0
-0.792 0 0
-0.7906666666666666 0 0
-0.7893333333333333 0 0
-0.788 0 0
-0.7866666666666666 0 0
-0.7853333333333333 0 0
-0.784 0 0
-0.7826666666666666 0 0
-0.7813333333333333 0 0
-0.78 0 0
-0.7786666666666666 0 0
-0.7773333333333333 0 0
-0.776 0 0
-0.7746666666666666 0 0
-0.7733333333333333 0 0
-0.772 0 0
-0.7706666666666666 0 0
-0.7693333333333333 0 0
-0.768 0 0
-0.7666666666666666 0 0
-0.7653333333333333 0 0
-0.764 0 0
-0.7626666666666667 0 0
-0.7613333333333333 0 0
-0.76 0 0
-0.7586666666666667 0 0
-0.7573333333333333 0 0
-0.756 0 0
-0.7546666666666667 0 0
-0.7533333333333334 0 0
-0.752 0 0
-0.7506666666666667 0 0
-0.7493333333333334 0 0
-0.748 0 0
-0.7466666666666667 0 0
-0.7453333333333334 0 0
-0.744 0 0
-0.7426666666666667 0 0
-0.7413333333333334 0 0
-0.74 0 0
-0.7386666666666667 0 0
-0.7373333333333334 0 0
-0.736 0 0
-0.7346666666666667 0 0
-0.7333333333333334 0 0
-0.732 0 0
-0.7306666666666667 0 0
-0.7293333333333334 0 0
-0.728 0 0
-0.7266666666666667 0 0
-0.7253333333333334 0 0
-0.724 0 0
-0.7226666666666667 0 0
-0.7213333333333334 0 0
-0.72 0 0
-0.7186666666666667 0 0
-0.7173333333333334 0 0
-0.716 0 0
-0.7146666666666667 0 0
-0.7133333333333334 0 0
-0.712 0 0
-0.7106666666666667 0 0
-0.7093333333333334 0 0
-0.708 0 0
-0.7066666666666667 0 0
-0.7053333333333334 0 0
-0.704 0 0
